date,value
1991-12-01T02:00:00Z,14107.7
1991-12-02T02:00:00Z,14358.1
1991-12-03T02:00:00Z,14421.1
1991-12-04T02:00:00Z,14706.6
1991-12-05T02:00:00Z,14962.9
1991-12-06T02:00:00Z,15124.4
1991-12-07T02:00:00Z,14898.6
1991-12-08T02:00:00Z,14738.5
1991-12-09T02:00:00Z,14547.6
1991-12-10T02:00:00Z,14326.7
1991-12-11T02:00:00Z,14170.1
1991-12-12T02:00:00Z,14045.4
1991-12-13T02:00:00Z,14263.9
1991-12-14T02:00:00Z,14770.4
1991-12-15T02:00:00Z,15483.2
1991-12-16T02:00:00Z,16827.9
1991-12-17T02:00:00Z,17878.2
1991-12-18T02:00:00Z,19186.0
1991-12-19T02:00:00Z,20087.0
1991-12-20T02:00:00Z,20933.4
1991-12-21T02:00:00Z,21167.7
1991-12-22T02:00:00Z,21011.3
1991-12-23T02:00:00Z,20700.6
1991-12-24T02:00:00Z,20430.8
1991-12-25T02:00:00Z,20507.7
1991-12-26T02:00:00Z,20855.6
1991-12-27T02:00:00Z,21089.4
1991-12-28T02:00:00Z,21206.8
1991-12-29T02:00:00Z,21246.1
1991-12-30T02:00:00Z,21403.4
1991-12-31T02:00:00Z,21521.8
1992-01-01T02:00:00Z,22079.4
1992-01-02T02:00:00Z,22563.6
1992-01-03T02:00:00Z,23177.4
1992-01-04T02:00:00Z,23259.9
1992-01-05T02:00:00Z,23259.9
1992-01-06T02:00:00Z,22808.0
1992-01-07T02:00:00Z,22039.3
1992-01-08T02:00:00Z,21246.1
1992-01-09T02:00:00Z,20584.7
1992-01-10T02:00:00Z,20087.0
1992-01-11T02:00:00Z,19708.7
1992-01-12T02:00:00Z,19708.7
1992-01-13T02:00:00Z,20049.0
1992-01-14T02:00:00Z,20125.0
1992-01-15T02:00:00Z,20125.0
1992-01-16T02:00:00Z,19558.6
1992-01-17T02:00:00Z,18890.9
1992-01-18T02:00:00Z,18598.3
1992-01-19T02:00:00Z,18525.6
1992-01-20T02:00:00Z,18854.2
1992-01-21T02:00:00Z,19001.3
1992-01-22T02:00:00Z,19001.3
1992-01-23T02:00:00Z,18671.2
1992-01-24T02:00:00Z,18380.6
1992-01-25T02:00:00Z,17878.2
1992-01-26T02:00:00Z,17524.1
1992-01-27T02:00:00Z,17104.5
1992-01-28T02:00:00Z,17069.8
1992-01-29T02:00:00Z,17453.8
1992-01-30T02:00:00Z,17665.3
1992-01-31T02:00:00Z,18416.8
1992-02-01T02:00:00Z,18854.2
1992-02-02T02:00:00Z,19297.4
1992-02-03T02:00:00Z,19558.6
1992-02-04T02:00:00Z,19708.7
1992-02-05T02:00:00Z,19973.1
1992-02-06T02:00:00Z,20201.2
1992-02-07T02:00:00Z,20277.6
1992-02-08T02:00:00Z,20277.6
1992-02-09T02:00:00Z,20354.1
1992-02-10T02:00:00Z,20778.0
1992-02-11T02:00:00Z,20855.6
1992-02-12T02:00:00Z,21050.3
1992-02-13T02:00:00Z,21246.1
1992-02-14T02:00:00Z,21442.8
1992-02-15T02:00:00Z,21759.8
1992-02-16T02:00:00Z,21879.3
1992-02-17T02:00:00Z,21919.2
1992-02-18T02:00:00Z,22039.3
1992-02-19T02:00:00Z,22119.5
1992-02-20T02:00:00Z,22767.2
1992-02-21T02:00:00Z,23053.9
1992-02-22T02:00:00Z,23136.2
1992-02-23T02:00:00Z,23177.4
1992-02-24T02:00:00Z,23095.0
1992-02-25T02:00:00Z,23425.5
1992-02-26T02:00:00Z,23508.5
1992-02-27T02:00:00Z,23342.6
1992-02-28T02:00:00Z,23342.6
1992-02-29T02:00:00Z,23301.2
1992-03-01T03:00:00Z,22808.0
1992-03-02T03:00:00Z,22644.9
1992-03-03T03:00:00Z,21959.2
1992-03-04T03:00:00Z,21403.4
1992-03-05T03:00:00Z,20469.3
1992-03-06T03:00:00Z,19859.5
1992-03-07T03:00:00Z,19112.0
1992-03-08T03:00:00Z,18453.0
1992-03-09T03:00:00Z,17807.0
1992-03-10T03:00:00Z,17594.6
1992-03-11T03:00:00Z,18164.3
1992-03-12T03:00:00Z,18416.8
1992-03-13T03:00:00Z,18671.2
1992-03-14T03:00:00Z,18927.6
1992-03-15T03:00:00Z,19334.6
1992-03-16T03:00:00Z,19897.3
1992-03-17T03:00:00Z,20507.7
1992-03-18T03:00:00Z,21167.7
1992-03-19T03:00:00Z,21640.6
1992-03-20T03:00:00Z,21999.2
1992-03-21T03:00:00Z,21999.2
1992-03-22T03:00:00Z,21999.2
1992-03-23T03:00:00Z,21799.6
1992-03-24T03:00:00Z,21364.0
1992-03-25T03:00:00Z,21089.4
1992-03-26T03:00:00Z,20778.0
1992-03-27T03:00:00Z,20469.3
1992-03-28T03:00:00Z,20933.4
1992-03-29T03:00:00Z,20972.3
1992-03-30T03:00:00Z,21128.5
1992-03-31T03:00:00Z,21442.8
1992-04-01T03:00:00Z,21680.3
1992-04-02T03:00:00Z,22119.5
1992-04-03T03:00:00Z,22442.0
1992-04-04T03:00:00Z,22644.9
1992-04-05T03:00:00Z,23177.4
1992-04-06T03:00:00Z,23591.7
1992-04-07T03:00:00Z,24178.7
1992-04-08T03:00:00Z,24603.0
1992-04-09T03:00:00Z,24902.5
1992-04-10T03:00:00Z,24988.4
1992-04-11T03:00:00Z,24859.6
1992-04-12T03:00:00Z,24859.6
1992-04-13T03:00:00Z,24347.9
1992-04-14T03:00:00Z,23591.7
1992-04-15T03:00:00Z,23342.6
1992-04-16T03:00:00Z,23136.2
1992-04-17T03:00:00Z,23136.2
1992-04-18T03:00:00Z,23259.9
1992-04-19T03:00:00Z,23095.0
1992-04-20T03:00:00Z,22685.7
1992-04-21T03:00:00Z,22361.1
1992-04-22T03:00:00Z,22361.1
1992-04-23T03:00:00Z,22199.9
1992-04-24T03:00:00Z,22442.0
1992-04-25T03:00:00Z,22644.9
1992-04-26T03:00:00Z,23053.9
1992-04-27T03:00:00Z,23467.0
1992-04-28T03:00:00Z,24178.7
1992-04-29T03:00:00Z,24816.7
1992-04-30T03:00:00Z,25464.1
1992-05-01T03:00:00Z,26253.4
1992-05-02T03:00:00Z,26519.6
1992-05-03T03:00:00Z,26966.5
1992-05-04T03:00:00Z,27236.7
1992-05-05T03:00:00Z,27553.8
1992-05-06T03:00:00Z,27918.8
1992-05-07T03:00:00Z,28240.3
1992-05-08T03:00:00Z,28564.0
1992-05-09T03:00:00Z,29076.8
1992-05-10T03:00:00Z,29728.6
1992-05-11T03:00:00Z,30496.2
1992-05-12T03:00:00Z,31166.6
1992-05-13T03:00:00Z,31848.7
1992-05-14T03:00:00Z,32600.9
1992-05-15T03:00:00Z,33011.7
1992-05-16T03:00:00Z,33486.2
1992-05-17T03:00:00Z,33725.5
1992-05-18T03:00:00Z,33845.7
1992-05-19T03:00:00Z,33725.5
1992-05-20T03:00:00Z,33486.2
1992-05-21T03:00:00Z,33367.1
1992-05-22T03:00:00Z,33367.1
1992-05-23T03:00:00Z,33248.3
1992-05-24T03:00:00Z,33011.7
1992-05-25T03:00:00Z,32893.9
1992-05-26T03:00:00Z,32776.4
1992-05-27T03:00:00Z,32717.8
1992-05-28T03:00:00Z,32717.8
1992-05-29T03:00:00Z,33486.2
1992-05-30T03:00:00Z,34026.6
1992-05-31T03:00:00Z,34451.6
1992-06-01T03:00:00Z,34819.2
1992-06-02T03:00:00Z,35314.3
1992-06-03T03:00:00Z,36512.3
1992-06-04T03:00:00Z,38536.2
1992-06-05T03:00:00Z,40717.7
1992-06-06T03:00:00Z,42201.8
1992-06-07T03:00:00Z,42923.4
1992-06-08T03:00:00Z,42996.1
1992-06-09T03:00:00Z,42561.4
1992-06-10T03:00:00Z,42273.5
1992-06-11T03:00:00Z,41773.5
1992-06-12T03:00:00Z,41207.7
1992-06-13T03:00:00Z,40578.6
1992-06-14T03:00:00Z,40163.4
1992-06-15T03:00:00Z,39478.9
1992-06-16T03:00:00Z,39005.3
1992-06-17T03:00:00Z,38270.2
1992-06-18T03:00:00Z,37611.5
1992-06-19T03:00:00Z,37026.4
1992-06-20T03:00:00Z,36384.7
1992-06-21T03:00:00Z,35004.2
1992-06-22T03:00:00Z,34696.3
1992-06-23T03:00:00Z,33545.9
1992-06-24T03:00:00Z,32717.8
1992-06-25T03:00:00Z,31734.2
1992-06-26T03:00:00Z,31054.1
1992-06-27T03:00:00Z,30718.4
1992-06-28T03:00:00Z,30385.6
1992-06-29T03:00:00Z,29837.3
1992-06-30T03:00:00Z,29458.1
1992-07-01T03:00:00Z,29030.0
1992-07-02T03:00:00Z,28656.9
1992-07-03T03:00:00Z,28378.8
1992-07-04T03:00:00Z,28332.6
1992-07-05T03:00:00Z,28703.3
1992-07-06T03:00:00Z,29404.3
1992-07-07T03:00:00Z,30165.3
1992-07-08T03:00:00Z,30829.9
1992-07-09T03:00:00Z,31054.1
1992-07-10T03:00:00Z,30885.8
1992-07-11T03:00:00Z,30385.6
1992-07-12T03:00:00Z,29189.7
1992-07-13T03:00:00Z,28610.4
1992-07-14T03:00:00Z,28010.4
1992-07-15T03:00:00Z,27011.4
1992-07-16T03:00:00Z,26342.0
1992-07-17T03:00:00Z,25464.1
1992-07-18T03:00:00Z,25117.7
1992-07-19T03:00:00Z,24305.6
1992-07-20T03:00:00Z,23591.7
1992-07-21T03:00:00Z,23177.4
1992-07-22T03:00:00Z,23259.9
1992-07-23T03:00:00Z,23301.2
1992-07-24T03:00:00Z,23425.5
1992-07-25T03:00:00Z,23591.7
1992-07-26T03:00:00Z,23675.1
1992-07-28T03:00:00Z,23342.6
1992-07-29T03:00:00Z,22930.8
1992-07-30T03:00:00Z,22644.9
1992-07-31T03:00:00Z,22482.5
1992-08-01T03:00:00Z,22644.9
1992-08-02T03:00:00Z,22563.6
1992-08-03T03:00:00Z,22604.3
1992-08-04T03:00:00Z,22685.7
1992-08-05T03:00:00Z,22767.2
1992-08-06T03:00:00Z,22644.9
1992-08-07T03:00:00Z,22523.1
1992-08-08T03:00:00Z,22361.1
1992-08-09T03:00:00Z,22119.5
1992-08-10T03:00:00Z,21640.6
1992-08-11T03:00:00Z,21324.7
1992-08-12T03:00:00Z,21167.7
1992-08-13T03:00:00Z,20972.3
1992-08-14T03:00:00Z,20700.6
1992-08-15T03:00:00Z,20623.3
1992-08-16T03:00:00Z,20700.6
1992-08-17T03:00:00Z,21089.4
1992-08-18T03:00:00Z,21521.8
1992-08-19T03:00:00Z,21839.4
1992-08-20T03:00:00Z,22280.4
1992-08-21T03:00:00Z,22644.9
1992-08-22T03:00:00Z,22563.6
1992-08-23T03:00:00Z,22644.9
1992-08-24T03:00:00Z,22644.9
1992-08-25T03:00:00Z,22563.6
1992-08-26T03:00:00Z,22523.1
1992-08-27T03:00:00Z,22401.6
1992-08-28T03:00:00Z,22039.3
1992-08-29T03:00:00Z,21759.8
1992-08-30T03:00:00Z,21521.8
1992-08-31T03:00:00Z,21640.6
1992-09-01T03:00:00Z,21720.0
1992-09-02T03:00:00Z,21640.6
1992-09-03T03:00:00Z,21324.7
1992-09-04T03:00:00Z,21128.5
1992-09-05T03:00:00Z,20816.8
1992-09-06T03:00:00Z,20739.3
1992-09-07T03:00:00Z,20469.3
1992-09-08T03:00:00Z,20354.1
1992-09-09T03:00:00Z,20430.8
1992-09-10T03:00:00Z,20700.6
1992-09-11T03:00:00Z,21050.3
1992-09-12T03:00:00Z,21167.7
1992-09-13T03:00:00Z,21324.7
1992-09-14T03:00:00Z,21482.3
1992-09-15T03:00:00Z,21720.0
1992-09-16T03:00:00Z,22240.1
1992-09-17T03:00:00Z,21959.2
1992-09-18T03:00:00Z,21959.2
1992-09-19T03:00:00Z,21561.4
1992-09-20T03:00:00Z,21246.1
1992-09-21T03:00:00Z,20816.8
1992-09-22T03:00:00Z,20546.2
1992-09-23T03:00:00Z,20507.7
1992-09-24T03:00:00Z,20933.4
1992-09-25T03:00:00Z,21246.1
1992-09-26T03:00:00Z,21640.6
1992-09-27T03:00:00Z,22079.4
1992-09-28T03:00:00Z,22199.9
1992-09-29T03:00:00Z,22361.1
1992-09-30T03:00:00Z,22442.0
1992-10-01T03:00:00Z,22604.3
1992-10-02T03:00:00Z,22930.8
1992-10-03T03:00:00Z,23095.0
1992-10-04T03:00:00Z,23053.9
1992-10-05T03:00:00Z,22767.2
1992-10-06T03:00:00Z,22685.7
1992-10-07T03:00:00Z,22604.3
1992-10-08T03:00:00Z,22523.1
1992-10-09T03:00:00Z,22240.1
1992-10-10T03:00:00Z,21839.4
1992-10-11T03:00:00Z,21680.3
1992-10-12T03:00:00Z,21680.3
1992-10-13T03:00:00Z,21680.3
1992-10-14T03:00:00Z,21720.0
1992-10-15T03:00:00Z,21720.0
1992-10-16T03:00:00Z,21720.0
1992-10-17T03:00:00Z,22159.7
1992-10-18T03:00:00Z,22644.9
1992-10-19T02:00:00Z,23301.2
1992-10-20T02:00:00Z,23716.8
1992-10-21T02:00:00Z,24178.7
1992-10-22T02:00:00Z,24517.8
1992-10-23T02:00:00Z,25031.5
1992-10-24T02:00:00Z,25507.6
1992-10-25T02:00:00Z,25594.7
1992-10-26T02:00:00Z,25944.9
1992-10-27T02:00:00Z,26253.4
1992-10-28T02:00:00Z,26697.8
1992-10-29T02:00:00Z,26921.6
1992-10-30T02:00:00Z,27191.5
1992-10-31T02:00:00Z,27236.7
1992-11-01T02:00:00Z,27463.0
1992-11-02T02:00:00Z,27599.3
1992-11-03T02:00:00Z,27735.9
1992-11-04T02:00:00Z,27735.9
1992-11-05T02:00:00Z,27690.3
1992-11-06T02:00:00Z,27417.6
1992-11-07T02:00:00Z,27146.4
1992-11-09T02:00:00Z,26253.4
1992-11-10T02:00:00Z,25900.9
1992-11-11T02:00:00Z,25813.2
1992-11-12T02:00:00Z,25682.0
1992-11-13T02:00:00Z,25638.3
1992-11-14T02:00:00Z,25377.2
1992-11-15T02:00:00Z,25333.9
1992-11-16T02:00:00Z,25551.1
1992-11-17T02:00:00Z,25638.3
1992-11-18T02:00:00Z,25813.2
1992-11-19T02:00:00Z,25944.9
1992-11-20T02:00:00Z,26076.8
1992-11-21T02:00:00Z,26076.8
1992-11-22T02:00:00Z,25944.9
1992-11-23T02:00:00Z,25769.4
1992-11-24T02:00:00Z,25594.7
1992-11-25T02:00:00Z,25551.1
1992-11-26T02:00:00Z,25551.1
1992-11-27T02:00:00Z,25725.7
1992-11-28T02:00:00Z,25769.4
1992-11-29T02:00:00Z,25857.1
1992-11-30T02:00:00Z,25988.8
1992-12-01T02:00:00Z,25725.7
1992-12-02T02:00:00Z,26386.3
1992-12-03T02:00:00Z,26564.1
1992-12-04T02:00:00Z,26742.5
1992-12-05T02:00:00Z,26876.8
1992-12-06T02:00:00Z,27417.6
1992-12-07T02:00:00Z,27327.1
1992-12-08T02:00:00Z,27417.6
1992-12-09T02:00:00Z,27508.4
1992-12-10T02:00:00Z,27553.8
1992-12-11T02:00:00Z,27508.4
1992-12-12T02:00:00Z,27191.5
1992-12-13T02:00:00Z,27056.4
1992-12-14T02:00:00Z,26430.7
1992-12-15T02:00:00Z,26253.4
1992-12-16T02:00:00Z,26076.8
1992-12-17T02:00:00Z,26032.8
1992-12-18T02:00:00Z,26165.1
1992-12-19T02:00:00Z,26076.8
1992-12-20T02:00:00Z,25900.9
1992-12-21T02:00:00Z,25769.4
1992-12-22T02:00:00Z,25638.3
1992-12-23T02:00:00Z,25551.1
1992-12-24T02:00:00Z,25333.9
1992-12-25T02:00:00Z,25247.3
1992-12-26T02:00:00Z,24945.4
1992-12-27T02:00:00Z,24603.0
1992-12-28T02:00:00Z,24263.2
1992-12-29T02:00:00Z,23926.1
1992-12-30T02:00:00Z,23675.1
1992-12-31T02:00:00Z,23550.1
1993-01-01T02:00:00Z,23675.1
1993-01-02T02:00:00Z,23675.1
1993-01-03T02:00:00Z,23675.1
1993-01-04T02:00:00Z,23591.7
1993-01-05T02:00:00Z,23508.5
1993-01-06T02:00:00Z,23467.0
1993-01-07T02:00:00Z,23012.8
1993-01-08T02:00:00Z,22848.9
1993-01-09T02:00:00Z,23259.9
1993-01-10T02:00:00Z,23095.0
1993-01-12T02:00:00Z,22361.1
1993-01-13T02:00:00Z,22039.3
1993-01-14T02:00:00Z,21879.3
1993-01-15T02:00:00Z,21720.0
1993-01-16T02:00:00Z,21601.0
1993-01-17T02:00:00Z,21521.8
1993-01-18T02:00:00Z,21521.8
1993-01-19T02:00:00Z,21482.3
1993-01-20T02:00:00Z,22280.4
1993-01-21T02:00:00Z,22848.9
1993-01-22T02:00:00Z,23136.2
1993-01-23T02:00:00Z,23550.1
1993-01-24T02:00:00Z,23591.7
1993-01-25T02:00:00Z,23591.7
1993-01-26T02:00:00Z,23508.5
1993-01-27T02:00:00Z,23508.5
1993-01-28T02:00:00Z,23425.5
1993-01-29T02:00:00Z,23675.1
1993-01-30T02:00:00Z,23800.4
1993-01-31T02:00:00Z,23926.1
1993-02-01T02:00:00Z,23842.3
1993-02-02T02:00:00Z,23842.3
1993-02-03T02:00:00Z,23716.8
1993-02-04T02:00:00Z,23508.5
1993-02-05T02:00:00Z,23384.0
1993-02-06T02:00:00Z,23301.2
1993-02-07T02:00:00Z,23259.9
1993-02-08T02:00:00Z,23177.4
1993-02-09T02:00:00Z,23177.4
1993-02-10T02:00:00Z,23259.9
1993-02-11T02:00:00Z,23218.6
1993-02-12T02:00:00Z,23301.2
1993-02-13T02:00:00Z,23342.6
1993-02-14T02:00:00Z,23342.6
1993-02-15T02:00:00Z,23425.5
1993-02-16T02:00:00Z,23425.5
1993-02-17T02:00:00Z,23550.1
1993-02-18T02:00:00Z,23716.8
1993-02-19T02:00:00Z,23758.6
1993-02-20T02:00:00Z,23842.3
1993-02-21T02:00:00Z,23926.1
1993-02-22T02:00:00Z,23968.1
1993-02-23T02:00:00Z,24094.4
1993-02-24T02:00:00Z,23926.1
1993-02-25T02:00:00Z,24010.2
1993-02-27T02:00:00Z,24688.4
1993-02-28T02:00:00Z,24945.4
1993-03-01T02:00:00Z,25117.7
1993-03-02T02:00:00Z,25551.1
1993-03-03T02:00:00Z,25857.1
1993-03-04T02:00:00Z,26209.2
1993-03-05T02:00:00Z,26342.0
1993-03-06T02:00:00Z,26475.1
1993-03-07T03:00:00Z,26966.5
1993-03-08T03:00:00Z,27508.4
1993-03-09T03:00:00Z,27781.6
1993-03-10T03:00:00Z,28148.2
1993-03-11T03:00:00Z,28286.4
1993-03-12T03:00:00Z,28564.0
1993-03-13T03:00:00Z,28564.0
1993-03-14T03:00:00Z,28610.4
1993-03-15T03:00:00Z,28564.0
1993-03-16T03:00:00Z,28286.4
1993-03-17T03:00:00Z,28102.3
1993-03-18T03:00:00Z,27781.6
1993-03-19T03:00:00Z,27372.3
1993-03-20T03:00:00Z,26832.0
1993-03-21T03:00:00Z,26120.9
1993-03-22T03:00:00Z,25117.7
1993-03-23T03:00:00Z,23884.2
1993-03-24T03:00:00Z,22442.0
1993-03-25T03:00:00Z,21999.2
1993-03-26T03:00:00Z,19784.1
1993-03-27T03:00:00Z,19038.1
1993-03-28T03:00:00Z,18598.3
1993-03-29T03:00:00Z,18525.6
1993-03-30T03:00:00Z,18453.0
1993-03-31T03:00:00Z,18380.6
1993-04-01T03:00:00Z,18236.2
1993-04-02T03:00:00Z,18164.3
1993-04-03T03:00:00Z,18164.3
1993-04-04T03:00:00Z,18128.4
1993-04-05T03:00:00Z,18128.4
1993-04-06T03:00:00Z,18020.9
1993-04-07T03:00:00Z,17949.5
1993-04-08T03:00:00Z,17878.2
1993-04-09T03:00:00Z,17842.6
1993-04-10T03:00:00Z,18164.3
1993-04-11T03:00:00Z,18598.3
1993-04-12T03:00:00Z,18780.9
1993-04-13T03:00:00Z,19001.3
1993-04-14T03:00:00Z,18817.5
1993-04-15T03:00:00Z,18671.2
1993-04-16T03:00:00Z,18598.3
1993-04-17T03:00:00Z,19038.1
1993-04-18T03:00:00Z,19409.1
1993-04-19T03:00:00Z,19633.6
1993-04-20T03:00:00Z,19708.7
1993-04-21T03:00:00Z,19859.5
1993-04-22T03:00:00Z,19784.1
1993-04-23T03:00:00Z,19633.6
1993-04-24T03:00:00Z,19371.8
1993-04-25T03:00:00Z,19260.2
1993-04-26T03:00:00Z,19038.1
1993-04-27T03:00:00Z,19038.1
1993-04-28T03:00:00Z,19186.0
1993-04-29T03:00:00Z,19297.4
1993-04-30T03:00:00Z,19260.2
1993-05-01T03:00:00Z,19038.1
1993-05-02T03:00:00Z,18780.9
1993-05-03T03:00:00Z,18236.2
1993-05-04T03:00:00Z,17878.2
1993-05-05T03:00:00Z,17418.7
1993-05-06T03:00:00Z,17069.8
1993-05-07T03:00:00Z,16759.2
1993-05-08T03:00:00Z,16553.9
1993-05-09T03:00:00Z,16350.1
1993-05-10T03:00:00Z,16181.3
1993-05-11T03:00:00Z,16181.3
1993-05-12T03:00:00Z,16485.8
1993-05-13T03:00:00Z,16793.6
1993-05-14T03:00:00Z,16862.4
1993-05-15T03:00:00Z,16862.4
1993-05-16T03:00:00Z,16862.4
1993-05-17T03:00:00Z,17348.6
1993-05-18T03:00:00Z,18561.9
1993-05-19T03:00:00Z,20469.3
1993-05-20T03:00:00Z,21482.3
1993-05-21T03:00:00Z,23467.0
1993-05-22T03:00:00Z,24347.9
1993-05-23T03:00:00Z,24475.3
1993-05-24T03:00:00Z,24136.5
1993-05-25T03:00:00Z,23758.6
1993-05-26T03:00:00Z,22523.1
1993-05-27T03:00:00Z,21561.4
1993-05-28T03:00:00Z,20778.0
1993-05-29T03:00:00Z,19708.7
1993-05-30T03:00:00Z,19558.6
1993-05-31T03:00:00Z,19149.0
1993-06-01T03:00:00Z,18927.6
1993-06-02T03:00:00Z,18236.2
1993-06-03T03:00:00Z,17913.8
1993-06-04T03:00:00Z,17913.8
1993-06-05T03:00:00Z,18236.2
1993-06-06T03:00:00Z,18744.3
1993-06-07T03:00:00Z,18964.4
1993-06-08T03:00:00Z,19075.0
1993-06-09T03:00:00Z,19558.6
1993-06-10T03:00:00Z,20011.0
1993-06-11T03:00:00Z,20507.7
1993-06-12T03:00:00Z,20546.2
1993-06-13T03:00:00Z,20469.3
1993-06-14T03:00:00Z,20315.9
1993-06-15T03:00:00Z,20239.4
1993-06-16T03:00:00Z,20354.1
1993-06-17T03:00:00Z,20469.3
1993-06-18T03:00:00Z,20392.5
1993-06-19T03:00:00Z,20087.0
1993-06-20T03:00:00Z,19708.7
1993-06-21T03:00:00Z,19596.1
1993-06-22T03:00:00Z,19483.7
1993-06-23T03:00:00Z,19708.7
1993-06-24T03:00:00Z,19708.7
1993-06-25T03:00:00Z,19746.4
1993-06-26T03:00:00Z,19746.4
1993-06-27T03:00:00Z,19746.4
1993-06-28T03:00:00Z,19859.5
1993-06-29T03:00:00Z,19784.1
1993-06-30T03:00:00Z,19558.6
1993-07-01T03:00:00Z,19334.6
1993-07-02T03:00:00Z,18964.4
1993-07-03T03:00:00Z,18308.3
1993-07-04T03:00:00Z,17665.3
1993-07-05T03:00:00Z,17139.2
1993-07-06T03:00:00Z,17000.5
1993-07-07T03:00:00Z,17453.8
1993-07-08T03:00:00Z,17736.1
1993-07-09T03:00:00Z,17736.1
1993-07-10T03:00:00Z,17594.6
1993-07-11T03:00:00Z,17594.6
1993-07-12T03:00:00Z,17594.6
1993-07-13T03:00:00Z,17488.9
1993-07-14T03:00:00Z,17139.2
1993-07-15T03:00:00Z,16656.4
1993-07-16T03:00:00Z,16417.9
1993-07-17T03:00:00Z,16350.1
1993-07-18T03:00:00Z,16827.9
1993-07-19T03:00:00Z,17104.5
1993-07-20T03:00:00Z,17453.8
1993-07-21T03:00:00Z,17524.1
1993-07-22T03:00:00Z,17700.6
1993-07-23T03:00:00Z,17949.5
1993-07-24T03:00:00Z,18380.6
1993-07-25T03:00:00Z,18380.6
1993-07-26T03:00:00Z,19633.6
1993-07-27T03:00:00Z,19708.7
1993-07-28T03:00:00Z,19558.6
1993-07-29T03:00:00Z,19334.6
1993-07-30T03:00:00Z,18927.6
1993-07-31T03:00:00Z,18236.2
1993-08-01T03:00:00Z,17629.9
1993-08-02T03:00:00Z,17069.8
1993-08-03T03:00:00Z,16827.9
1993-08-04T03:00:00Z,17243.7
1993-08-05T03:00:00Z,17665.3
1993-08-06T03:00:00Z,18020.9
1993-08-07T03:00:00Z,17842.6
1993-08-08T03:00:00Z,17629.9
1993-08-09T03:00:00Z,17594.6
1993-08-10T03:00:00Z,17313.6
1993-08-11T03:00:00Z,16965.9
1993-08-12T03:00:00Z,16724.9
1993-08-13T03:00:00Z,16553.9
1993-08-14T03:00:00Z,16215.0
1993-08-15T03:00:00Z,16080.5
1993-08-16T03:00:00Z,15946.7
1993-08-17T03:00:00Z,15946.7
1993-08-18T03:00:00Z,15813.5
1993-08-19T03:00:00Z,15614.8
1993-08-20T03:00:00Z,15516.0
1993-08-21T03:00:00Z,15384.9
1993-08-22T03:00:00Z,15286.9
1993-08-23T03:00:00Z,15254.3
1993-08-24T03:00:00Z,15384.9
1993-08-25T03:00:00Z,15092.1
1993-08-26T03:00:00Z,14515.9
1993-08-27T03:00:00Z,14579.3
1993-08-28T03:00:00Z,14834.4
1993-08-29T03:00:00Z,14962.9
1993-08-30T03:00:00Z,15092.1
1993-08-31T03:00:00Z,15124.4
1993-09-01T03:00:00Z,15286.9
1993-09-02T03:00:00Z,15483.2
1993-09-03T03:00:00Z,15548.9
1993-09-04T03:00:00Z,15352.2
1993-09-05T03:00:00Z,15286.9
1993-09-06T03:00:00Z,15221.8
1993-09-07T03:00:00Z,15286.9
1993-09-08T03:00:00Z,15156.9
1993-09-09T03:00:00Z,15124.4
1993-09-10T03:00:00Z,15027.4
1993-09-11T03:00:00Z,14962.9
1993-09-12T03:00:00Z,14866.5
1993-09-13T03:00:00Z,14802.4
1993-09-14T03:00:00Z,14802.4
1993-09-15T03:00:00Z,14834.4
1993-09-16T03:00:00Z,14866.5
1993-09-17T03:00:00Z,14674.7
1993-09-18T03:00:00Z,14770.4
1993-09-19T03:00:00Z,14995.2
1993-09-20T03:00:00Z,15319.5
1993-09-21T03:00:00Z,15680.9
1993-09-22T03:00:00Z,15813.5
1993-09-23T03:00:00Z,15946.7
1993-09-24T03:00:00Z,16282.5
1993-09-25T03:00:00Z,16553.9
1993-09-26T03:00:00Z,16622.2
1993-09-27T03:00:00Z,16485.8
1993-09-28T03:00:00Z,16896.8
1993-09-29T03:00:00Z,17313.6
1993-09-30T03:00:00Z,18272.3
1993-10-01T03:00:00Z,19409.1
1993-10-02T03:00:00Z,20507.7
1993-10-03T03:00:00Z,21167.7
1993-10-04T03:00:00Z,21959.2
1993-10-05T03:00:00Z,22971.8
1993-10-06T03:00:00Z,24221.0
1993-10-07T03:00:00Z,25551.1
1993-10-08T03:00:00Z,27236.7
1993-10-09T03:00:00Z,28564.0
1993-10-10T03:00:00Z,29458.1
1993-10-11T03:00:00Z,29458.1
1993-10-12T03:00:00Z,29458.1
1993-10-13T03:00:00Z,29458.1
1993-10-14T03:00:00Z,29458.1
1993-10-15T03:00:00Z,28749.9
1993-10-16T03:00:00Z,28240.3
1993-10-17T03:00:00Z,27599.3
1993-10-18T03:00:00Z,27056.4
1993-10-19T03:00:00Z,26165.1
1993-10-20T03:00:00Z,25377.2
1993-10-21T03:00:00Z,24094.4
1993-10-22T03:00:00Z,22848.9
1993-10-23T03:00:00Z,22240.1
1993-10-24T03:00:00Z,21799.6
1993-10-25T03:00:00Z,21561.4
1993-10-26T03:00:00Z,21167.7
1993-10-27T03:00:00Z,20933.4
1993-10-28T03:00:00Z,20933.4
1993-10-29T03:00:00Z,20894.5
1993-10-30T03:00:00Z,20778.0
1993-10-31T03:00:00Z,20700.6
1993-11-01T03:00:00Z,20778.0
1993-11-02T03:00:00Z,20661.9
